sut,workload,task_id,metric,value
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1,runtime,220.0362356238895
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1,success,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1,llm_code_eval,"""[false, false, true, true, false]"""
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1,total_token_usage_pipeline,1779
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-1,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-1,f1,0.19534883720930232
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-1,precision,0.39285714285714285
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-1,recall,0.9166666666666666
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-1,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-2,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-2,f1,0.005249343832020998
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-2,precision,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-2,recall,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-2,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-3,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-3,f1,0.07045274923789094
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-3,precision,0.15
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-3,recall,0.029411764705882353
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-3,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-5,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-5,f1,0.022452519371399186
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-5,precision,0.41975308641975306
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-5,recall,1.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-5,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-6,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-6,success,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-hard-1-6,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2,runtime,35.67064266734653
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2,success,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2,llm_code_eval,"""[true, false, true, true]"""
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2,total_token_usage_pipeline,1443
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-1,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-1,f1,0.12576561861984484
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-1,precision,0.1
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-1,recall,0.3333333333333333
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-1,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-2,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-2,f1,0.04081632653061225
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-2,precision,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-2,recall,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-2,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-3,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-3,f1,0.1142857142857143
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-3,precision,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-3,recall,0.0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-3,total_token_usage_answers,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-4,runtime,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-4,success,0
BaselineLLMSystemGPTo3OneShot,biomedical.json,biomedical-easy-2-4,total_token_usage_answers,0
