sut,workload,task_id,metric,value
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-2,bleu,0.031098357824701484
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-2,rouge,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-2,llm_paraphrase,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-2,total_token_usage_answers,526
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-3,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-4,f1,0.5606796116504854
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-5,f1_approximate,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-6,f1,0.5511942951717375
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-6,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-6,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-7,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-7,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-7,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-8,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-8,f1,0.07323866490114607
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-8,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-8,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-8,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-9,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-9,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-2-9,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,runtime,13.702030348777772
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,mean_absolute_error,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,mean_squared_error,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,mean_relative_absolute_error,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,rae_score,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,llm_code_eval,"""[true, false, false, true, true, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3,total_token_usage_pipeline,1041
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-1,f1,0.16883573689764333
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-1,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-1,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-2,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-3,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-4,f1,0.05916766387448478
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-5,f1,0.046838407494145196
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-5,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-5,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-6,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-3-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4,runtime,16.490752625465394
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4,llm_code_eval,"""[true, true, false, false, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4,total_token_usage_pipeline,1036
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-1,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-2,f1,0.07037225905150432
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-2,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-2,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-3,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-4,f1,0.05709624796084829
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-5,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-4-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5,runtime,140.97359364032746
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5,success,1
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5,llm_code_eval,"""[false, false, false, true, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5,total_token_usage_pipeline,1020
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-1,bleu,0.602704002825463
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-1,rouge,0.7272727272727273
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-1,llm_paraphrase,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-1,total_token_usage_answers,517
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-2,f1,0.4360189573459715
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-2,precision,0.3333333333333333
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-2,recall,0.5
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-3,f1,0.2621359223300971
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-3,precision,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-3,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-4,f1,0.05808325266214909
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-5,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-5-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6,runtime,13.522164273262025
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6,llm_code_eval,"""[true, false, false, false, false, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6,total_token_usage_pipeline,1051
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-1,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-2,f1,0.11547344110854504
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-2,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-2,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-3,f1,0.058501844079867735
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-3,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-3,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-4,f1,0.1699170851337148
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-5,f1,0.04743083003952569
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-5,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-5,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-6,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-6-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7,runtime,16.873997616767884
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7,llm_code_eval,"""[true, true, true, false, true, true, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7,total_token_usage_pipeline,1273
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-1,bleu,4.524679839877941e-155
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-1,rouge,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-1,llm_paraphrase,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-1,total_token_usage_answers,542
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-2,f1,0.11547344110854504
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-2,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-2,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-3,f1,0.05808325266214909
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-3,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-3,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-4,f1,0.06666666666666667
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-4,precision,0.07317073170731707
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-4,recall,0.8571428571428571
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-5,f1,0.07032231059020509
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-5,precision,0.05
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-5,recall,0.08333333333333333
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-6,f1_approximate,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-7,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-7,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-7-7,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8,runtime,13.247155117988587
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8,llm_code_eval,"""[false, false]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8,total_token_usage_pipeline,1011
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-1,f1,0.20689655172413793
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-1,precision,0.2619047619047619
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-1,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-2,f1,0.07029200909249868
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-2,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-2,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-3,f1,0.16785350966429302
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-3,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-3,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-4,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-5,f1,0.012195121951219511
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-5,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-5,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-6,f1,0.023715415019762844
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-6,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-6,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-7,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-7,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-hard-8-7,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9,runtime,18.491793322563172
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9,llm_code_eval,"""[false, true, true, true, true, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9,total_token_usage_pipeline,1166
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-1,f1,0.31246967491508976
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-1,precision,0.25
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-1,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-2,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-3,f1,0.12552301255230125
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-3,precision,0.14285714285714285
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-3,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-4,f1,0.07033997655334116
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-4,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-4,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-5,f1,0.026823134953897737
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-5,precision,0.02097902097902098
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-5,recall,0.06521739130434782
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-6,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-6,success,1
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-9-6,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,runtime,15.50437777042389
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,f1,0.4347826086956522
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,precision,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,llm_code_eval,"""[false, true, true, true, true, true]"""
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10,total_token_usage_pipeline,1079
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-1,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-1,f1,0.19323671497584544
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-1,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-1,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-1,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-2,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-2,success,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-2,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-3,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-3,f1,0.059030469262417264
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-3,precision,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-3,recall,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-3,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-4,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-4,f1,0.0519350811485643
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-4,precision,0.3333333333333333
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-4,recall,1.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-4,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-5,runtime,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-5,f1_approximate,0.0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-5,total_token_usage_answers,0
BaselineLLMSystemClaude35OneShot,legal.json,legal-easy-10-6,runtime,0
