sut,workload,task_id,metric,value
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1,runtime,201.55718048413596
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1,success,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1,total_token_usage_answers,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1,llm_code_eval,"""[true, true, true, true, true, true, true]"""
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1,total_token_usage_pipeline,2803
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-1,runtime,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-1,f1,0.05882352941176471
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-1,precision,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-1,recall,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-1,total_token_usage_answers,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-2,runtime,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-2,f1,0.23529411764705882
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-2,precision,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-2,recall,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-2,total_token_usage_answers,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-3,runtime,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-3,f1,0.0006642311524410494
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-3,precision,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-3,recall,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-3,total_token_usage_answers,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-4,runtime,0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-4,f1,5.5740583325204497e-05
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-4,precision,0.0
BaselineLLMSystemGPTo3FewShot,archeology.json,archeology-hard-1-4,recall,0.0
