sut,workload,task_id,metric,value
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1,runtime,121.11973208851285
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1,success,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1,llm_code_eval,"""[false, false, false, false, false]"""
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1,total_token_usage_pipeline,1204
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-1,runtime,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-1,f1,0.12631578947368421
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-1,precision,0.13636363636363635
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-1,recall,0.25
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-2,runtime,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-2,f1,0.06432178612563126
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-2,precision,0.0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-2,recall,0.0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-3,runtime,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-3,f1,0.07569890442009823
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-3,precision,0.13636363636363635
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-3,recall,0.029411764705882353
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-5,runtime,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-5,f1,0.08607354275590892
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-5,precision,0.09090909090909091
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-5,recall,0.0196078431372549
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-6,runtime,0
BaselineLLMSystemLlama3_3InstructNaive,biomedical.json,biomedical-hard-1-6,success,0
