sut,workload,task_id,metric,value
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1,runtime,51.43244276727949
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1,llm_code_eval,"""[false, false, false, false, false]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1,total_token_usage_pipeline,1440
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-1,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-2,f1,0.054834919942833606
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-2,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-2,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-3,f1,0.05458819967739036
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-3,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-3,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-4,f1,0.03475842891901285
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-5,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-1-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2,runtime,170.51505075182234
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2,llm_code_eval,"""[false, false, false, false, false, false]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2,total_token_usage_pipeline,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-1,f1,0.39867109634551495
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-2,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-3,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-4,f1,0.5254925108831993
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-5,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-6,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-6,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-2-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,runtime,167.8377812930516
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,f1,0.392156862745098
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,llm_code_eval,"""[false, false, false, false, false]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3,total_token_usage_pipeline,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-1,f1,0.39867109634551495
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-2,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-3,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-4,f1,0.42309228925289644
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-5,f1,0.392156862745098
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-5,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-5,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-easy-3-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4,runtime,51.353726966040476
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4,llm_code_eval,"""[true, true, true, true, true, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4,total_token_usage_pipeline,1246
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-1,f1,0.4921135646687698
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-2,f1,0.05414185165132647
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-2,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-2,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-3,f1,0.04395604395604396
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-3,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-3,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-4,f1,0.05917159763313609
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-5,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-6,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-6,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-4-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5,runtime,56.41961656297956
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5,llm_code_eval,"""[false, false, false, false, false, false, false]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5,total_token_usage_pipeline,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-1,f1,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-2,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-3,f1,0.0909090909090909
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-3,precision,1.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-3,recall,1.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-4,f1,0.07651334705424384
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-5,f1,0.08237232289950576
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-5,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-5,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-6,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-6,f1,0.08544303797468354
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-6,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-6,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-7,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-7,success,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-5-7,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,runtime,67.07030759538922
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,mean_absolute_error,
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,mean_squared_error,
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,mean_relative_absolute_error,9999.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,rae_score,9999.0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,llm_code_eval,"""[true, false, false, false, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6,total_token_usage_pipeline,1187
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,wildfire.json,wildfire-hard-6-1,f1,0.5286343612334802
