sut,workload,task_id,metric,value
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1,runtime,220.28400454918543
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1,success,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1,llm_code_eval,"""[true, false, false, false, true, true, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1,total_token_usage_pipeline,1603
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-1,f1,0.18218623481781376
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-2,f1,0.00036668092648047424
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-2,precision,0.0005977286312014345
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-2,recall,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-3,f1,0.06389380284436769
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-3,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-3,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-4,f1,0.07488122813245297
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-5,f1,0.05376344086021505
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-5,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-5,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-6,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-6,f1,0.07376783611077985
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-6,precision,0.045454545454545456
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-6,recall,0.00014164305949008498
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-7,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-7,success,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-1-7,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2,runtime,26.171635965506237
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2,success,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2,llm_code_eval,"""[true, false, false, false, true, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2,total_token_usage_pipeline,1392
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-1,f1,0.18218623481781376
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-1,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-1,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-2,f1,0.06722689075630252
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-2,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-2,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-3,f1,0.053568306717036204
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-3,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-3,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-4,f1,0.07488122813245297
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-5,f1,0.022257632883357942
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-5,precision,0.045454545454545456
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-5,recall,0.00011961722488038278
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-5,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-6,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-6,success,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-hard-2-6,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3,runtime,28.569139818350475
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3,success,1
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3,llm_code_eval,"""[true, true, true, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3,total_token_usage_pipeline,880
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-1,f1,0.8062015503875969
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-1,precision,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-1,recall,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-2,f1,0.04674457429048415
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-2,precision,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-2,recall,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-3,f1,0.05458171512543297
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-3,precision,0.13636363636363635
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-3,recall,0.011111111111111112
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-4,success,1
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-3-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4,runtime,32.92065058151881
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4,success,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4,llm_code_eval,"""[false, false, false, false, false, true, true, true]"""
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4,total_token_usage_pipeline,1220
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-1,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-1,success,1
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-1,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-2,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-2,f1,0.06451612903225806
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-2,precision,0.13636363636363635
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-2,recall,0.6
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-2,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-3,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-3,f1,0.3018867924528302
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-3,precision,0.5
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-3,recall,1.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-3,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-4,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-4,f1,0.06452188179905126
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-4,precision,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-4,recall,0.0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-4,total_token_usage_answers,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-5,runtime,0
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-5,f1,0.08586218447867565
BaselineLLMSystemLlama3_3InstructFewShot,archeology.json,archeology-easy-4-5,precision,0.0
