sut,workload,task_id,metric,value
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1,runtime,30.472519445419312
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1,llm_code_eval,"""[true, false, true, true]"""
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1,total_token_usage_pipeline,960
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-1,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-1,bleu,1.3236638883482038e-78
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-1,rouge,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-1,llm_paraphrase,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-1,total_token_usage_answers,539
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-2,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-2,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-2,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-3,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-3,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-3,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-4,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-4,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-1-4,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,runtime,167.85581617355348
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,f1,0.0477815699658703
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,precision,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,recall,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,llm_code_eval,"""[false, false, false, false, false, false, false]"""
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2,total_token_usage_pipeline,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-1,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-1,f1,0.4115491719185109
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-1,precision,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-1,recall,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-1,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-2,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-2,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-2,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-3,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-3,success,1
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-3,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-4,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-4,f1_approximate,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-4,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-5,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-5,f1,0.04081632653061224
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-5,precision,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-5,recall,0.0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-5,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-6,runtime,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-6,success,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-6,total_token_usage_answers,0
BaselineLLMSystemQwen2_5CoderOneShot,environment.json,environment-easy-2-7,runtime,0
